clinton,trump,edu_batchelors,nonenglish
0.202157864849517,0.772099186068522,13.5,1.1
0.196781272860278,0.772006827603024,16.5,14.7
0.15945697192821,0.771974229176254,16.9,2.6
0.206799442573453,0.771890605040065,11.3,13.3
0.188632208741898,0.771813195944823,15.1,2.5
0.199170124481328,0.771540151330242,13.1,1.8
0.197572078907435,0.771471927162367,12.8,8.1
0.204455711012529,0.771461999707503,22.5,7.5
0.188980819857089,0.771342610003761,7.7,4.3
0.179520697167756,0.77124183006536,9.5,4.3
0.210057621791514,0.771084337349398,14.2,7.7
0.194085027726433,0.771058885661474,14.4,9.8
0.189326897291499,0.770850093858943,13.5,2.4
0.161210762331839,0.770627802690583,23.2,3.5
0.193855056489391,0.770597960870763,10.9,2.5
0.187349236129724,0.770570892522112,12.7,0.9
0.195350622292889,0.770327320576786,11.5,9.2
0.195451137215696,0.770057485628593,17.7,4.6
0.208430913348946,0.770023419203747,10.5,1.9
0.180709754163362,0.769825535289453,18.3,13.2
0.202846379238175,0.769778149853495,14.9,4.9
0.200170357751278,0.769733106189665,14.2,1.4
0.198017396374945,0.769668108265708,16,10.4
0.214220393232739,0.769661636945588,12.1,2.1
0.163738580463809,0.769501054111033,18.6,19.7
0.204799010513296,0.769152752009895,18.4,6.4
0.191081430417923,0.769065058164584,11.3,1.9
0.183274391512378,0.768670688579155,10.8,2.4
0.190113840623128,0.768663870581186,15,7.4
0.194324712643678,0.768318965517241,14.6,1.7
0.183823529411765,0.768288084464555,15.4,2.5
0.208159480760315,0.768196569309226,10.3,1.4
0.18696397941681,0.768010291595197,16.8,19.8
0.195185766614338,0.767974882260597,9.6,1
0.178090575275398,0.767645858833129,24.1,2.5
0.208206096274499,0.767641996557659,11.7,5
0.182918315103561,0.76751221782639,18.1,1.4
0.182468694096601,0.767441860465116,18.4,3.9
0.202262030544616,0.767409470752089,14.8,17.5
0.193197810789679,0.766692728694292,15.9,2.5
0.0777769153147559,0.766591632383762,16.2,8.6
0.193806193806194,0.766566766566767,12.4,1.1
0.200567214974475,0.766534316505956,12.7,7.6
0.187862008669994,0.76638373829733,18.1,4.3
0.19872939199832,0.766302635724037,21.9,14.4
0.210364918736584,0.766022692425636,15.7,18.4
0.203725070051096,0.765946925993077,7.8,6
0.199562602515036,0.765810096591945,14.4,11.9
0.175420168067227,0.765756302521008,22.9,4.1
0.204445901248547,0.765666438213296,24.1,7.5
0.211813393528969,0.76561324303988,18.1,2.9
0.213850343664894,0.76556218389314,12.5,5
0.214686825053996,0.765442764578834,11.6,14.8
0.184497375857893,0.765442067016552,21.8,6.1
0.20618527847747,0.76537923313742,14.5,3.9
0.209404021278514,0.765305202416374,13.4,3.2
0.202052268718935,0.765303831970499,16.6,13.2
0.186991869918699,0.76518412242946,17,4.1
0.183718371837184,0.765126512651265,18.3,1.8
0.183616179660584,0.765088681893582,19.4,3.7
0.191167192429022,0.765029292474087,13.7,2.2
0.192063492063492,0.764902998236332,13.7,1.9
0.200072228241242,0.76489707475623,8.3,0.9
0.157790927021696,0.764891518737673,17.9,4.2
0.208610777947806,0.764837255469622,33.1,3.3
0.202035513209181,0.764746643568644,28.2,17.9
0.211780455153949,0.76471218206158,9.8,8.1
0.18870099923136,0.764668203945683,20.1,15.5
0.200290275761974,0.764480802216651,15.3,2.7
0.149261144914939,0.764187259406432,18.9,6.6
0.199493426607164,0.764141840549994,16.9,6.9
0.181042365132582,0.76409631209997,19.3,2.5
0.175497482618077,0.764085351234716,20.5,2.1
0.19679012345679,0.763950617283951,13.8,2.8
0.194033031433138,0.76387852956846,14.1,0.7
0.200038468936334,0.76380073090979,8,2.2
0.207260496404546,0.76362792855486,14.6,1.7
0.207351998290233,0.763624706133789,16.8,4.5
0.172180718605478,0.763429384560655,16.5,1.3
0.210105263157895,0.763368421052632,10,1.1
0.207267468137033,0.76335532857272,10.6,3.2
0.203405430280718,0.763345605154165,12.1,28.4
0.210958904109589,0.763013698630137,16.3,25.2
0.201548568747067,0.762846081651807,11.4,2.1
0.187523918867202,0.762724837351703,16.3,2
0.223042549057704,0.762385855838352,14.5,5.5
0.178146258503401,0.762329931972789,19.3,2.5
0.196982397317686,0.761944677284158,15.7,3.2
0.186468347542173,0.76183566116452,13.8,1.6
0.194045025417574,0.761801016702978,15.6,1.2
0.205690860863275,0.761755485893417,13.1,3.4
0.204056958624395,0.761687264911338,15.4,1.8
0.198964249916472,0.761393250918811,20.5,2.9
0.197409488139825,0.761392009987516,17.5,2
0.22459499263623,0.761229749631811,8.2,0.7
0.211078472513638,0.761225346202266,11.5,1.7
0.185010266940452,0.761190965092402,21.5,3
0.191844773506456,0.761178787657743,18.3,4.4
0.208949901943305,0.760996357894201,15.9,6.9
0.184552845528455,0.760975609756098,18.4,2.1
0.199979059784316,0.760967437964611,10.9,2.9
0.19892723880597,0.760960820895522,13.2,3.2
0.204413472706156,0.760743321718931,13.7,1.1
0.191622532498796,0.760712566201252,27.1,2.6
0.187450566833641,0.760348009491168,17,10.8
0.206120943952802,0.760324483775811,12.1,1.3
0.196333922261484,0.760306242638398,15.4,2.1
0.208269525267994,0.760278006832371,10.7,2.1
0.20333904109589,0.76027397260274,12.2,5.5
0.203686050206546,0.760009532888465,15.2,2.6
0.207485380116959,0.76,15,1.9
0.226061204343534,0.759822309970385,11.1,3.4
0.198770491803279,0.759733606557377,11.2,2.4
0.221201413427562,0.759717314487632,17.9,47.3
0.199472469502143,0.759643916913947,15.3,4.2
0.178427689830963,0.759592165280386,20.7,2.9
0.173226732267323,0.759532595325953,27.8,6.1
0.207565470417071,0.759456838021338,8.4,2.6
0.184768498485504,0.759411510168758,17.8,32.6
0.192047930283224,0.759368191721133,15.4,0.9
0.19361770365619,0.759172546504169,16.1,2.2
0.223188954038207,0.759031586911292,11.4,4.9
0.209106830122592,0.759019264448336,13.7,3.4
0.202758620689655,0.758548094373866,20.1,5.4
0.211755233494364,0.758454106280193,12,16.7
0.216509775524982,0.758146270818248,13.6,48.4
0.208679245283019,0.758037735849057,15,2.3
0.213645761543763,0.757580978635424,8.4,5
0.167012018234563,0.757563199336925,12,19.6
0.204590078101139,0.757537414372355,17.7,3
0.204813926636469,0.757438493649525,14,1.5
0.197484613326197,0.757425742574257,11.9,2.8
0.20422417398578,0.757423672103722,17.6,2.2
0.214366242551135,0.757126751489773,11.4,2.4
0.218402850555439,0.757073988681618,9.4,8.9
0.216296038915914,0.756949270326616,13,1.3
0.217550274223035,0.756855575868373,13.6,2.8
0.20299946438136,0.75682913765399,14.8,3.7
0.204972001722971,0.756794453674646,24.4,30
0.20201913976233,0.756756756756757,16.6,2.4
0.193343782142332,0.756550913454474,23,4
0.211438474870017,0.756282495667244,8.6,1.1
0.202159827213823,0.756155507559395,12.1,4.3
0.19867792875505,0.756151303709144,21.3,1.3
0.212492923193055,0.755991696546518,13,2.6
0.169811320754717,0.755974842767296,16.2,4.7
0.204425531914894,0.755914893617021,9.7,2.6
0.204971717773147,0.755730872283418,12.9,1.9
0.21568,0.75552,12.8,2.8
0.219849246231156,0.7553391959799,13.6,1.5
0.196561085972851,0.755294117647059,19,4.4
0.208285822881034,0.755226149752946,13.2,54.1
0.156408907592495,0.755041206382606,16.4,11
0.21095090971507,0.754720219704772,25.2,7.4
0.215731596273727,0.75471037332773,13,11.5
0.21098459477562,0.754688546550569,16.8,0.8
0.200974996068564,0.754678408554804,11.1,3
0.181474003028773,0.754669358909642,19.9,1.4
0.196041214750542,0.754609544468547,20.5,3.1
0.207406177349718,0.754566589173032,9.5,4.8
0.22444349922019,0.754359846873671,20.5,5.4
0.177142857142857,0.754285714285714,15.6,3.2
0.212024658862645,0.754173304703193,13.3,4.1
0.212153998737715,0.753809395004959,20.8,4.3
0.187707641196013,0.753737541528239,22.1,1.5
0.216103304215724,0.753703000379795,13.3,0.9
0.190813986815706,0.753654342218401,20.8,12.3
0.210876803551609,0.753607103218646,12.4,43.9
0.195226389659821,0.75338989770835,12.6,2.1
0.22172679367653,0.753344142683421,14.9,3.2
0.223003723624328,0.752999586263964,10.4,2
0.222533632286996,0.75280269058296,11.1,49.1
0.193144006809564,0.752766385514199,14.6,6.3
0.205251641137856,0.7527352297593,17.6,3.1
0.21118530884808,0.752504173622704,10.8,2.1
0.223955277397484,0.752461047004368,28.5,4.2
0.0870901639344262,0.752390710382514,16.1,3.3
0.222165474974464,0.752298263534219,17.1,36.8
0.210841836734694,0.752295918367347,16.1,5.8
0.208852639296188,0.752291055718475,14.4,1.5
0.205352032054951,0.752289639381797,8.2,0.9
0.182757507265095,0.752018082014853,19.4,1.2
0.1545523138833,0.752012072434608,15.8,8.4
0.20694626474443,0.751769331585845,20.4,3.7
0.202031144211239,0.751749040848567,14.3,6.6
0.204728789986092,0.751738525730181,11,3.4
0.212054120541205,0.751635916359164,14.2,2.7
0.205434458047178,0.751567632128994,12.4,1.8
0.228556485355649,0.751438284518828,12.4,17.5
0.204547701433515,0.751062778052397,10,1.3
0.211135531135531,0.750964590964591,11.3,2.2
0.209568733153639,0.750898472596586,12.5,7
0.215749562512152,0.750884697647288,22.3,2.3
0.196907216494845,0.750515463917526,17.4,1.8
0.185214417258616,0.750328860826098,15.5,4.8
0.215391138435446,0.750264998940004,10.4,2.6
0.194244604316547,0.749825945695057,13.5,1.7
0.0892915980230642,0.749588138385502,17.5,3.3
0.17910447761194,0.749585406301824,23.2,4.5
0.189960832817976,0.749536178107607,15.8,10.5
0.221135029354207,0.749510763209393,21.8,4.8
0.212527516509906,0.749449669801881,15.9,0.9
0.237921348314607,0.749438202247191,15.5,5.2
0.21832242712671,0.749426361859437,19.6,9.5
0.197793587614003,0.749334001943147,20.3,10.6
0.219151036525173,0.749259624876604,12.5,2.2
0.206031892766351,0.749133348740467,8.5,0.5
0.205893254262417,0.749073387694589,11.7,2.5
0.224239188467699,0.749065670048051,9.6,43
0.188778772378517,0.749040920716113,24.9,5
0.197885605855245,0.748983464353483,16.4,9.3
0.19206008583691,0.748927038626609,19.2,18.5
0.205370006548788,0.748919449901768,15.8,2
0.212701818924995,0.748773758430411,16.5,2.5
0.221176470588235,0.748692810457516,12.3,11.6
0.190140845070423,0.748591549295775,18.2,1.5
0.216905564924115,0.748524451939292,12.5,22.1
0.212375690607735,0.748508287292818,10.9,6.2
0.201361221779548,0.748505976095618,11.5,1.1
0.228586912342501,0.748380978187237,21,3.6
0.202667963593413,0.748245674980893,15.3,3.1
0.198083067092652,0.748242811501597,10.5,0.9
0.22481370366786,0.748185425336301,15.4,1.3
0.201595810996135,0.748036404438349,11.9,2.6
0.205646359583952,0.747994056463596,25.2,8.8
0.224360384869276,0.747974635434378,19.9,8
0.213280344427885,0.747971518463322,8.4,7.8
0.229219636221396,0.747897516135341,8.9,0.3
0.212143650499815,0.74768604220659,16.8,2.5
0.205464560081171,0.747475479538097,25.9,3.2
0.238255841965791,0.747410262587328,14.8,8.9
0.212420886075949,0.747231012658228,16.6,6
0.198123044838373,0.747132429614181,22.2,7.8
0.213352685050798,0.746879535558781,12.9,3.8
0.216889209671599,0.746842295200289,12.9,1.8
0.229736618521665,0.746813933729822,20.6,2.5
0.231267195339052,0.746722770674866,5.8,1
0.212816973043668,0.746566882220446,12.1,1.2
0.211365902293121,0.746261216350947,22.6,11.1
0.231598232568165,0.746093329022524,11.6,5.8
0.210107303565247,0.745817468558902,19.1,2.3
0.23315406516925,0.745808288516292,10.3,2.6
0.219157320400121,0.745680509245226,13.8,0.9
0.200168031926066,0.745641671917664,17.6,5.3
0.23313679245283,0.74563679245283,16.9,21.6
0.194205168363352,0.745497259201253,16.6,3.7
0.217051618846167,0.744942171880864,17,4.3
0.223104655415643,0.744918752285908,11,1.2
0.21042638850764,0.744876017933937,25.9,6.5
0.219014084507042,0.744835680751174,11,1.7
0.224955659199895,0.74479406161729,14.6,1.7
0.228537943158512,0.744506299443305,12.5,35.4
0.211318242343542,0.744207723035952,16.4,3.2
0.19574780058651,0.744134897360704,15,10.3
0.225648414985591,0.744092219020173,13.3,6.7
0.224129227662797,0.744068652195861,11.7,0.9
0.217589774802191,0.744065733414486,18.4,1.8
0.217845303867403,0.743977900552486,14.5,1.6
0.202623906705539,0.743804664723032,16.5,8.5
0.21064036464171,0.743555256668908,18.2,2.5
0.187272217549762,0.743481917577796,20.9,9.3
0.226027397260274,0.74346201743462,13,1.2
0.24488188976378,0.743307086614173,11.9,1.1
0.243769658843455,0.743285748850714,8.1,2.5
0.219547148179994,0.743192891946116,17.2,6.3
0.211314213677907,0.743145288370627,17,2.7
0.130081300813008,0.743089430894309,17.9,3.4
0.219439054506968,0.742988181337097,26.8,15.8
0.227798810167658,0.742779881016766,11.1,10.6
0.200941346850109,0.742577842143374,18.2,5
0.199601177476023,0.742379641059728,27.8,13.6
0.237510865674694,0.742291762540267,13.9,6.2
0.22841593139276,0.742228086088893,20.1,2.9
0.205803571428571,0.7421875,10.6,4.7
0.229266969553129,0.742117040754052,23.5,13.9
0.234911410794934,0.742033288064934,15,9.5
0.202049395691014,0.74198633736206,23.4,5
0.215939135595964,0.741973776506772,17.1,5.4
0.215975627171895,0.741943161803208,14.8,3.8
0.211898488420469,0.741783386492858,14.7,2.5
0.219135802469136,0.741512345679012,11.5,41
0.230268681780017,0.741498740554156,11.1,17.4
0.235068677091784,0.741292975634319,12.5,4.7
0.218335343787696,0.741254523522316,12,1.6
0.236772842026105,0.741150561314927,17,6.3
0.176404912541868,0.740975065128396,16.3,4
0.243235856791473,0.740912817709757,10.3,1.4
0.197720515361744,0.740832507433102,14.6,7
0.216429353778751,0.740635268346112,10.3,2.1
0.216164762893735,0.740567670474213,12.5,2.7
0.0889748549323017,0.740328820116054,13.2,4.4
0.243930803895915,0.74022386974851,11.6,11.3
0.227800269905533,0.740215924426451,11.1,2.1
0.180186823992134,0.740167158308751,23.8,2.8
0.234418865805727,0.740033688938798,9.4,36.1
0.218698381235547,0.739924017178725,15.8,1.1
0.23795456860548,0.739805099996604,16,5.9
0.223616657159156,0.739760410724472,9.4,2.8
0.220418166500728,0.739756452477598,20.9,4.9
0.186068702290076,0.739742366412214,13.4,3.3
0.212685560053981,0.739721097615834,9.6,2.8
0.220612813370474,0.739554317548747,19.6,2.8
0.225247805084621,0.739539991038147,30.7,19.2
0.219130170316302,0.739507299270073,13.7,6.3
0.214893780197868,0.739473886034205,14.7,16.8
0.238073331186456,0.739108432626397,14.8,3.1
0.221681114249537,0.738969513976819,10.4,0.6
0.214085225822914,0.738964021434039,16,1.6
0.237095790115924,0.738865161683954,12.6,1.7
0.220170284206739,0.73881760402926,15.3,1.5
0.231719367588933,0.738636363636364,14.2,1.2
0.211311411675636,0.738597532278857,23,5.1
0.205493387589013,0.738555442522889,16.5,2.6
0.214724637681159,0.738550724637681,15.3,4
0.234833285564154,0.738511512372217,21.7,16.6
0.243890274314214,0.738403990024938,7.5,3.8
0.241737838841441,0.738395841069439,11.9,9
0.215125746336168,0.738375248778723,14.2,1.3
0.214089117012572,0.73830246224801,14.4,4.3
0.212328767123288,0.73820395738204,11.6,9.2
0.216512702078522,0.738163972286374,15.4,0.6
0.106024096385542,0.738152610441767,17,6.5
0.218881482532029,0.738098614853685,15.5,4.2
0.214354198055061,0.737707163402274,13,3.3
0.202424857090171,0.737506914991702,21.7,10.7
0.0823461979365686,0.737485670615208,19,11.8
0.197552447552448,0.737387612387612,18.5,2.8
0.207425573172123,0.737139272271016,16,3.3
0.174225415356982,0.737090255949708,16.7,14.1
0.23014977431268,0.73702297907263,13.5,3.2
0.230319535739238,0.736899890208604,22.8,26.2
0.241692841792032,0.736733344354439,9.2,2.9
0.222202752429605,0.736712989796331,11.9,10.9
0.237248751016614,0.736609736261183,14.4,15.1
0.176958143389971,0.736427683381683,26.3,2.6
0.225909211574197,0.736218033802318,15.1,3.9
0.193181818181818,0.736111111111111,16.8,2
0.196115765422696,0.736100533130236,20.8,3.9
0.250499001996008,0.736027944111776,9.4,7.4
0.217643271088216,0.735994848679974,17.7,2.5
0.237526189182898,0.735857841235353,16,3.2
0.216998494227874,0.735820645808934,11.2,0.9
0.181165048543689,0.735728155339806,15.4,4.3
0.220696162717551,0.735688823652757,13.7,2.7
0.217755443886097,0.735448073701843,10.3,40
0.0850841251852498,0.735419754162671,22,10.2
0.23312632958721,0.735350366375142,22.8,3.7
0.254560763401628,0.735335391523997,12.4,4.5
0.238542890716804,0.735311398354877,9.3,0.8
0.194786155905411,0.735292242972784,29.6,5.2
0.20553207837111,0.735113330772186,17.5,4.2
0.217858961303462,0.735106924643585,15.3,4
0.223957367933272,0.735078776645042,17.3,1.9
0.214779491774947,0.735038084874864,21.6,5.5
0.212430426716141,0.734848484848485,12.7,8.8
0.234030197444832,0.734610917537747,15.2,17.8
0.221087533156499,0.734549071618037,11.5,0.6
0.240499149177538,0.734543391945547,15.5,35.9
0.239568549531649,0.73435789302948,20.9,3.5
0.231100314490767,0.734275461656318,40.3,8.3
0.217064643308785,0.734211113590716,21.4,12.3
0.227078511661029,0.734199750756632,14.6,2.3
0.240623220807354,0.734172996542291,17.6,7.6
0.246939752444779,0.733912329891267,11.9,1.9
0.235768545437494,0.733752227328144,11.4,2.5
0.21139451067369,0.73357360687552,15.1,2.2
0.219199178644764,0.733344741044946,14.5,7.1
0.24220623501199,0.733127783487496,12.9,2
0.222361809045226,0.732950466618808,12.7,3.1
0.221954667962709,0.732823752927142,24.4,15
0.224655068986203,0.732753449310138,8.8,5.4
0.23825919294863,0.732681448836248,8.8,7
0.209955328653478,0.732610082961072,27.4,2.7
0.206848841231408,0.732445520581114,25.5,3.5
0.234862148930688,0.732414326204586,12,2.1
0.216016859852476,0.732349841938883,20.6,25.4
0.22974358974359,0.732307692307692,17.8,21
0.217675941080196,0.732133115111839,18.8,1.5
0.228250312196476,0.732100735396143,17.1,12.2
0.224972046216921,0.731941856131196,17,3.4
0.232171156893819,0.731907025884839,16.1,4.9
0.21839520346983,0.731853552749075,11.7,2.6
0.222634262631614,0.731805840672803,17.8,4.6
0.247016706443914,0.731778960895906,13.1,3.6
0.238636363636364,0.731691919191919,14,2.8
0.226391908497968,0.731638151053975,18.9,2
0.237055837563452,0.731573604060914,22.7,6.4
0.24404834574533,0.731534611158589,16.5,20.5
0.22491568296796,0.731450252951096,10,1.5
0.231307968957032,0.731402612152186,11.7,2
0.235531628532974,0.731341000856479,13.5,4
0.235459940652819,0.731157270029674,18.4,6.7
0.221203087976764,0.731101429335779,14.2,1.8
0.217508850981654,0.731058899259736,16.7,2.2
0.222817130132086,0.730884563747598,30.1,6
0.235609286989971,0.730869624948482,13.6,4.6
0.230090795393636,0.730846070134975,33.3,17.1
0.223074955231517,0.73074955231517,18.4,2.2
0.229640677966102,0.730549152542373,27.4,3.9
0.221456979338442,0.730332718983413,13.6,1.5
0.234433891150309,0.730287954168551,16.7,1.9
0.183337826907522,0.730223779994608,16.4,16.2
0.231747565000402,0.730097399983901,18.4,4
0.220208845208845,0.72997542997543,14.6,4.8
0.229224229543039,0.729968119022317,12.2,0.7
0.231979538056115,0.729964346612928,18.5,2.5
0.231418827477941,0.729876035294755,14.7,3.3
0.194045975631715,0.729428005521877,18.1,9.8
0.211879124696075,0.729419937478291,18.2,3.3
0.255604521939069,0.729354282429584,12.6,11.1
0.214603739982191,0.729296527159395,16.4,5.8
0.219481657693752,0.729247527231752,16.9,2.3
0.223741794310722,0.729212253829322,22,1.3
0.195121951219512,0.729184188393608,29.7,3.3
0.220682663061845,0.7289624873268,22,2.2
0.250335976347265,0.728867087757022,17,4.1
0.198338150289017,0.728684971098266,17.8,5
0.219653850621443,0.728656057614125,16,4.6
0.223719676549865,0.728607635676067,14.2,2.6
0.198375870069606,0.728538283062645,22.2,7
0.223624970990949,0.72842886980738,20.7,6.9
0.219994837821561,0.728383377785426,17.9,4.4
0.230844301426951,0.72821987181178,20.1,12.9
0.202929508696979,0.728104974061642,19,4.2
0.20364920541495,0.728075338434373,19.6,4.5
0.197915996655303,0.728050427735254,24.1,5.5
0.249023914104441,0.72785505124451,27.3,4.5
0.254561506768687,0.727781047675103,13.1,17.1
0.21928641109197,0.727661429253409,20.2,7
0.126681340180973,0.727439471753485,15.6,19.4
0.227412587412587,0.727371982855854,34.2,12.4
0.229076479076479,0.727328227328227,12.7,1.7
0.250939804901261,0.727266238401142,19.7,4.4
0.206268097428036,0.726963038664623,16.7,3.6
0.24295445743057,0.726767366094822,13.4,10.2
0.213394741892151,0.726731913260411,13.1,17.7
0.249328730341389,0.726697353279632,18.3,8
0.248766554141781,0.726616463256297,18,23.4
0.248572335025381,0.726522842639594,14.5,38.8
0.210048354758816,0.726500766599835,20.9,3.9
0.237329103406602,0.726489916156809,15.2,4.3
0.220540540540541,0.726486486486487,18.3,3
0.237989816249723,0.726367057781714,8.6,28.6
0.191291627226573,0.726357456329059,19.6,2.5
0.249334583893128,0.726330198484119,19.4,7.6
0.253879019563751,0.726107488194288,9.9,0.9
0.244871194379391,0.726088992974239,24.9,7.4
0.235173123071649,0.726088447034625,13.1,1.5
0.256697408871322,0.725955204216074,15.2,10
0.243024030022396,0.725924580836511,12.8,0.9
0.252360227653164,0.725343153665886,15,17.4
0.234001769389561,0.725007372456502,10.3,4.7
0.230716351396198,0.724837623856256,25,3.2
0.228610354223433,0.724591280653951,16.2,3.6
0.204717775905644,0.724515585509688,21.8,2.6
0.222328073831497,0.72450133968443,19.5,5.4
0.238301080673536,0.7242523247047,18,4.9
0.229272210552329,0.724206104040529,14.1,4
0.232595076325774,0.72408012000353,11.9,2.3
0.202289723940541,0.723940541039608,22.3,5.3
0.228446614416035,0.723885391237312,18.2,1.8
0.206245154014238,0.723620215690421,27.4,4.8
0.256648936170213,0.723570478723404,13.3,5.4
0.237798926305515,0.723523670082967,16.6,4.7
0.228224068944291,0.723453370267775,15.5,1.5
0.211149321266968,0.723420814479638,25.3,8.2
0.251889168765743,0.723281756027348,12.1,3.1
0.258008793969849,0.723146984924623,11.3,2.3
0.256326287585591,0.72293341272204,15.5,2.8
0.247261680643505,0.722787951394831,15.1,2.8
0.25619379170293,0.72274441543371,19,6.3
0.214646464646465,0.722474747474747,18.2,2.2
0.231456447631362,0.722463853297285,17.1,3
0.231142687981054,0.722202486678508,13.2,12
0.213558335757928,0.722141402385802,20.9,3
0.230769230769231,0.722095671981777,20.4,2.7
0.224373778646296,0.721975484100195,10.4,1.4
0.228403755868545,0.721948356807512,11,2.5
0.239074180563542,0.721822886716504,9.2,2.3
0.187384044526902,0.721706864564007,13.8,5.9
0.243775548123374,0.72166480862133,12,0.4
0.265994881637876,0.721529110684581,12.7,3.2
0.237446034992047,0.721086116791638,13.2,37.5
0.179156231939896,0.721055673280678,12.1,20.5
0.233080676580069,0.721036085556134,20.8,3.9
0.214767221402991,0.720876342953444,17.8,1.9
0.250494155543083,0.72078381610093,17.6,15.5
0.222632754768861,0.720742395600619,14.5,5
0.233091325945739,0.720672525792893,10.3,1.4
0.217735422387336,0.720562106283315,10.2,1.2
0.239713710257517,0.72022011221407,16.8,4.7
0.25080484439675,0.719990801778323,11.3,1.6
0.230395993113163,0.719987478478635,9.4,19.1
0.217909300538048,0.719446579554189,22.9,5.7
0.217498243148278,0.719430780042164,20.3,4
0.267281105990783,0.719278033794163,7.7,20.5
0.211506902210638,0.7192779225794,29.3,3.7
0.188388625592417,0.719194312796208,17,28.8
0.233883736711151,0.719181180728342,12.1,3.8
0.23954469881059,0.7187619900243,17.6,2
0.215370539798719,0.71875571820677,20.8,4.6
0.233932670237184,0.718726090283091,12.4,2.7
0.237966000596481,0.718640023859231,21.7,4.7
0.239266218769683,0.718454755406257,21.6,24
0.223717542748575,0.718439940890859,24.5,4.4
0.242793791574279,0.71840354767184,16,15.1
0.254337440281619,0.718380688961529,15,1.2
0.237570705567133,0.718368562072045,18.7,12.8
0.243694502770118,0.718358673379038,36.5,15.7
0.233233979135618,0.71833084947839,23.6,4.6
0.210474308300395,0.717885375494071,18.5,19
0.262473195139385,0.717798427448177,15.2,4.3
0.228109798471161,0.717743803567292,20.3,3.6
0.234057797946023,0.717697635538572,12.7,7.5
0.222412060301508,0.717688442211055,13.1,24.5
0.247018581861884,0.717666635850975,13.7,2.7
0.243464332704079,0.717636290830044,18.5,3.3
0.236306400839454,0.717628541448059,8.9,2.3
0.239066463723998,0.717605276509386,14.4,2
0.233603625089435,0.717505366086334,14.9,2.6
0.15547703180212,0.717314487632509,11.4,37.8
0.240736173623528,0.717276034280782,43.8,18.1
0.237719439523273,0.717184731840876,14.1,9.6
0.240974196663269,0.717182554583982,24.9,2.1
0.0948905109489051,0.717153284671533,17,2.3
0.245322091561275,0.717143702388877,17.1,5.9
0.246874634887253,0.71713985278654,13.2,1.8
0.236970410221923,0.717047747141896,13,12.5
0.244351925549501,0.716953407212392,16.7,9.1
0.23436013320647,0.716817316841104,16.3,2.8
0.262921653971708,0.716811751904244,12.3,1.5
0.244156177754945,0.716606730028256,15.1,3.1
0.272240527182867,0.716433278418451,11.2,2
0.249780740221014,0.716277845991931,13.1,4.8
0.226772220223102,0.716228859301907,20,12.5
0.262140287769784,0.716187050359712,14.6,2.9
0.240434332988625,0.716067735263702,16.1,2
0.113930696534827,0.715960798039902,19.7,12.1
0.23908111174135,0.715825297787862,14.4,5.2
0.202084857351865,0.715801024140454,16.8,11.4
0.246025591314463,0.715781310585498,19.1,2.8
0.251225952470766,0.715579026782346,14.5,2.3
0.237251946747048,0.715523737754333,10,4.6
0.240258105130626,0.715517784073025,21.3,2.9
0.251648119318073,0.715447154471545,18.4,3
0.243622037072919,0.715429826261061,14.1,2.1
0.224768062974417,0.715350014056789,37.2,6.4
0.221390374331551,0.71524064171123,33.1,5.5
0.21939631078815,0.715204024594746,40.6,6
0.244881355932203,0.715118644067797,10.3,3.4
0.24633562668262,0.715076278791505,10.4,3.2
0.249794505732209,0.714600908500973,19.3,7.2
0.254476592894133,0.71458016643908,21.1,3
0.242376368579616,0.71430670879565,17.1,2.6
0.256327191739218,0.714112168455153,18.8,4.4
0.23663216462791,0.714110379249683,24,1.8
0.225724695073658,0.7140820529067,12.3,1.6
0.252624088240527,0.713929905710728,15.6,3.4
0.23618674835489,0.713864306784661,18.4,1.7
0.252845080763583,0.713839941262849,13.3,3.9
0.245023067686279,0.713834291853631,18.9,2.7
0.241811716264271,0.713737600598914,13.9,5.9
0.221161452224435,0.713346608112163,19.9,3.1
0.235562355325511,0.713194313361217,27.4,9.6
0.235066877128853,0.713176040541663,19.3,5.7
0.190105359596885,0.712780577187357,21.9,2.1
0.228902229845626,0.712778730703259,32.3,7.1
0.220174587778855,0.712576786291626,19.2,4.1
0.243799885974914,0.712086659064994,11.8,2.6
0.227260446685879,0.711905619596542,25.2,5.5
0.253683407603677,0.711610261351319,25.2,6.6
0.248866909157669,0.711523677295728,21.1,6.3
0.224200985848307,0.711400858642073,16.3,2.3
0.169868995633188,0.711353711790393,9.9,27.6
0.206290322580645,0.711129032258065,17.7,10.1
0.273521065269592,0.710980135341629,11.6,0.8
0.238887964041951,0.710920592641918,13.4,4.9
0.264133738601824,0.710714285714286,19.5,4.6
0.274265486725664,0.710654867256637,16.8,5.3
0.24468743552713,0.710542603672375,12.7,3.6
0.256834327032856,0.710500443993404,20.7,18.9
0.265608494271242,0.710420108887023,23.9,4.7
0.233004018754186,0.710398526456798,12.6,7.9
0.262869830123406,0.710383642278102,11.1,6
0.278615167216203,0.710197833254828,9.5,1.9
0.231542158147663,0.709916994320664,15,1.9
0.254903166308023,0.709867814325238,15.7,1.4
0.270444545592475,0.709755727507207,17.8,9.9
0.253397067511682,0.709651431333584,14.2,3.3
0.239766081871345,0.709636409865243,11.1,6.2
0.264810426540284,0.709471703373292,13.3,7.2
0.25686591276252,0.709410339256866,11.9,1.3
0.213366336633663,0.709405940594059,12.4,4.3
